2023-05-23 12:46:15.400 | INFO     | __main__:run_online_triplet:52 - Namespace(dataset='CVPR2017', eeg_path='/media/exx/HDD1/LanxHuyen/CVPR2017/eeg_55_95_std.pth', time_low=20, time_high=460, img_path='/media/exx/HDD1/LanxHuyen/CVPR2017/imagenet_augmented', splits_path='/media/exx/HDD1/LanxHuyen/CVPR2017/block_splits_by_image_all.pth', log_path='/home/exx/GithubClonedRepo/EEG-Research/Experiment/ContrastiveLearning', info='online_triplet_augmented_efficientnet_b0', img_encoder='efficientnet_b0', eeg_encoder='EEGChannelNet', batch_size=128, lr=0.00025, wd=0.0001, optim='SGD', max_epoch=50, log_interval=10, num_workers=2, gpu=0, gamma=200, arch='train', save_ckpt='checkpoints/', lr_step='40', pretrain=False, momen=0.9, nesterov=False, num_classes=40, device=device(type='cuda', index=0))
2023-05-23 13:04:15.136 | INFO     | trainer_not_inception:fit:33 - Epoch: 1/50. Train set: Average loss: 1.697058	Average nonzero triplets: 63.00806451612903
2023-05-23 13:04:22.163 | INFO     | trainer_not_inception:fit:43 - Epoch: 1/50. Validation set: Average loss: 0.005818	Average nonzero triplets: 62.70967741935484
2023-05-23 13:04:23.109 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.601469	Average nonzero triplets: 63.0
2023-05-23 13:04:30.319 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.296632	Average nonzero triplets: 63.09090909090909
2023-05-23 13:04:37.538 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.378951	Average nonzero triplets: 62.333333333333336
2023-05-23 13:04:44.758 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.338700	Average nonzero triplets: 61.483870967741936
2023-05-23 13:04:51.972 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.287100	Average nonzero triplets: 59.0
2023-05-23 13:04:59.191 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.279083	Average nonzero triplets: 58.529411764705884
2023-05-23 13:05:06.423 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.468455	Average nonzero triplets: 58.80327868852459
2023-05-23 13:05:13.643 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.562596	Average nonzero triplets: 58.36619718309859
2023-05-23 13:05:20.865 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.229987	Average nonzero triplets: 57.65432098765432
2023-05-23 13:05:28.086 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.167654	Average nonzero triplets: 57.35164835164835
2023-05-23 13:05:35.298 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.120380	Average nonzero triplets: 55.84158415841584
2023-05-23 13:05:42.490 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.132339	Average nonzero triplets: 53.693693693693696
2023-05-23 13:05:49.688 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.131236	Average nonzero triplets: 50.3801652892562
2023-05-23 13:05:51.970 | INFO     | trainer_not_inception:fit:33 - Epoch: 2/50. Train set: Average loss: 0.279872	Average nonzero triplets: 49.36290322580645
2023-05-23 13:05:58.979 | INFO     | trainer_not_inception:fit:43 - Epoch: 2/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:05:59.927 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.053084	Average nonzero triplets: 2.0
2023-05-23 13:06:07.100 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.032344	Average nonzero triplets: 2.909090909090909
2023-05-23 13:06:14.257 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.051107	Average nonzero triplets: 2.1904761904761907
2023-05-23 13:06:21.436 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.075589	Average nonzero triplets: 3.6129032258064515
2023-05-23 13:06:28.633 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.093960	Average nonzero triplets: 3.731707317073171
2023-05-23 13:06:35.809 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.094924	Average nonzero triplets: 3.5686274509803924
2023-05-23 13:06:42.981 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.031758	Average nonzero triplets: 3.2295081967213113
2023-05-23 13:06:50.146 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.090204	Average nonzero triplets: 3.267605633802817
2023-05-23 13:06:57.272 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.011611	Average nonzero triplets: 3.0123456790123457
2023-05-23 13:07:04.367 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.001359	Average nonzero triplets: 2.791208791208791
2023-05-23 13:07:11.519 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.110203	Average nonzero triplets: 2.633663366336634
2023-05-23 13:07:18.651 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.058406	Average nonzero triplets: 2.5675675675675675
2023-05-23 13:07:25.755 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.019442	Average nonzero triplets: 2.446280991735537
2023-05-23 13:07:28.016 | INFO     | trainer_not_inception:fit:33 - Epoch: 3/50. Train set: Average loss: 0.056194	Average nonzero triplets: 2.411290322580645
2023-05-23 13:07:34.992 | INFO     | trainer_not_inception:fit:43 - Epoch: 3/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:07:35.947 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.206758	Average nonzero triplets: 1.0
2023-05-23 13:07:43.063 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.001458	Average nonzero triplets: 1.1818181818181819
2023-05-23 13:07:50.207 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.048470	Average nonzero triplets: 1.2380952380952381
2023-05-23 13:07:57.318 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.013461	Average nonzero triplets: 1.2258064516129032
2023-05-23 13:08:04.412 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.002264	Average nonzero triplets: 1.170731707317073
2023-05-23 13:08:11.530 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.005850	Average nonzero triplets: 1.1372549019607843
2023-05-23 13:08:18.629 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.012739	Average nonzero triplets: 1.1147540983606556
2023-05-23 13:08:25.728 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.008102	Average nonzero triplets: 1.0985915492957747
2023-05-23 13:08:32.836 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.002677	Average nonzero triplets: 1.0987654320987654
2023-05-23 13:08:39.967 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.009466	Average nonzero triplets: 1.098901098901099
2023-05-23 13:08:47.072 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.011934	Average nonzero triplets: 1.099009900990099
2023-05-23 13:08:54.189 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.006168	Average nonzero triplets: 1.09009009009009
2023-05-23 13:09:01.294 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.001688	Average nonzero triplets: 1.0826446280991735
2023-05-23 13:09:03.564 | INFO     | trainer_not_inception:fit:33 - Epoch: 4/50. Train set: Average loss: 0.011809	Average nonzero triplets: 1.0806451612903225
2023-05-23 13:09:10.580 | INFO     | trainer_not_inception:fit:43 - Epoch: 4/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:09:11.544 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.020087	Average nonzero triplets: 1.0
2023-05-23 13:09:18.619 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:09:25.732 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.004059	Average nonzero triplets: 1.0
2023-05-23 13:09:32.908 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.001564	Average nonzero triplets: 1.0
2023-05-23 13:09:40.013 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.003644	Average nonzero triplets: 1.0
2023-05-23 13:09:47.146 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.018093	Average nonzero triplets: 1.0196078431372548
2023-05-23 13:09:54.305 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.004609	Average nonzero triplets: 1.0491803278688525
2023-05-23 13:10:01.454 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.058349	Average nonzero triplets: 1.0422535211267605
2023-05-23 13:10:08.597 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.016667	Average nonzero triplets: 1.0617283950617284
2023-05-23 13:10:15.734 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.023556	Average nonzero triplets: 1.054945054945055
2023-05-23 13:10:22.867 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.228545	Average nonzero triplets: 1.0792079207920793
2023-05-23 13:10:29.967 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.072954	Average nonzero triplets: 1.072072072072072
2023-05-23 13:10:37.091 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.019536	Average nonzero triplets: 1.0661157024793388
2023-05-23 13:10:39.345 | INFO     | trainer_not_inception:fit:33 - Epoch: 5/50. Train set: Average loss: 0.036581	Average nonzero triplets: 1.064516129032258
2023-05-23 13:10:46.324 | INFO     | trainer_not_inception:fit:43 - Epoch: 5/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:10:47.278 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:10:54.371 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.002036	Average nonzero triplets: 1.0
2023-05-23 13:11:01.510 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.039900	Average nonzero triplets: 1.0476190476190477
2023-05-23 13:11:08.657 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.062766	Average nonzero triplets: 1.2580645161290323
2023-05-23 13:11:15.762 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.114940	Average nonzero triplets: 1.1951219512195121
2023-05-23 13:11:22.879 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.083417	Average nonzero triplets: 1.3137254901960784
2023-05-23 13:11:29.983 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.019244	Average nonzero triplets: 1.2622950819672132
2023-05-23 13:11:37.112 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.036786	Average nonzero triplets: 1.2253521126760563
2023-05-23 13:11:44.218 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.067018	Average nonzero triplets: 1.1975308641975309
2023-05-23 13:11:51.339 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.005477	Average nonzero triplets: 1.1758241758241759
2023-05-23 13:11:58.459 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.046150	Average nonzero triplets: 1.1584158415841583
2023-05-23 13:12:05.557 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.000000	Average nonzero triplets: 1.1441441441441442
2023-05-23 13:12:12.648 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.000000	Average nonzero triplets: 1.1322314049586777
2023-05-23 13:12:14.908 | INFO     | trainer_not_inception:fit:33 - Epoch: 6/50. Train set: Average loss: 0.041118	Average nonzero triplets: 1.1290322580645162
2023-05-23 13:12:21.926 | INFO     | trainer_not_inception:fit:43 - Epoch: 6/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:12:22.878 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:12:29.986 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.034970	Average nonzero triplets: 1.0909090909090908
2023-05-23 13:12:37.126 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.224494	Average nonzero triplets: 1.9047619047619047
2023-05-23 13:12:44.214 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.000000	Average nonzero triplets: 1.6129032258064515
2023-05-23 13:12:51.334 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.006161	Average nonzero triplets: 1.4634146341463414
2023-05-23 13:12:58.427 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.000000	Average nonzero triplets: 1.3725490196078431
2023-05-23 13:13:05.527 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.000000	Average nonzero triplets: 1.3114754098360655
2023-05-23 13:13:12.621 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.000000	Average nonzero triplets: 1.267605633802817
2023-05-23 13:13:19.709 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.000000	Average nonzero triplets: 1.2345679012345678
2023-05-23 13:13:26.778 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.005796	Average nonzero triplets: 1.2087912087912087
2023-05-23 13:13:33.880 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.000000	Average nonzero triplets: 1.188118811881188
2023-05-23 13:13:41.002 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.049352	Average nonzero triplets: 1.1711711711711712
2023-05-23 13:13:48.103 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.046584	Average nonzero triplets: 1.1570247933884297
2023-05-23 13:13:50.337 | INFO     | trainer_not_inception:fit:33 - Epoch: 7/50. Train set: Average loss: 0.029626	Average nonzero triplets: 1.153225806451613
2023-05-23 13:13:57.330 | INFO     | trainer_not_inception:fit:43 - Epoch: 7/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:13:58.299 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:14:05.374 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.027589	Average nonzero triplets: 1.0
2023-05-23 13:14:12.439 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.000650	Average nonzero triplets: 1.0
2023-05-23 13:14:19.488 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:14:26.536 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:14:33.595 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.000480	Average nonzero triplets: 1.0
2023-05-23 13:14:40.642 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:14:47.704 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.004477	Average nonzero triplets: 1.0
2023-05-23 13:14:54.749 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:15:01.801 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:15:08.866 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.001385	Average nonzero triplets: 1.0
2023-05-23 13:15:15.918 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:15:22.981 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.011731	Average nonzero triplets: 1.0
2023-05-23 13:15:25.228 | INFO     | trainer_not_inception:fit:33 - Epoch: 8/50. Train set: Average loss: 0.004366	Average nonzero triplets: 1.0
2023-05-23 13:15:32.189 | INFO     | trainer_not_inception:fit:43 - Epoch: 8/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:15:33.149 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.414181	Average nonzero triplets: 5.0
2023-05-23 13:15:40.267 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.129586	Average nonzero triplets: 1.8181818181818181
2023-05-23 13:15:47.316 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.000000	Average nonzero triplets: 1.4285714285714286
2023-05-23 13:15:54.366 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.000000	Average nonzero triplets: 1.2903225806451613
2023-05-23 13:16:01.429 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.000346	Average nonzero triplets: 1.2195121951219512
2023-05-23 13:16:08.481 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.000000	Average nonzero triplets: 1.1764705882352942
2023-05-23 13:16:15.550 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.005638	Average nonzero triplets: 1.1475409836065573
2023-05-23 13:16:22.610 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.000000	Average nonzero triplets: 1.1267605633802817
2023-05-23 13:16:29.669 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.000000	Average nonzero triplets: 1.1111111111111112
2023-05-23 13:16:36.737 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.011258	Average nonzero triplets: 1.098901098901099
2023-05-23 13:16:43.785 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.000000	Average nonzero triplets: 1.0891089108910892
2023-05-23 13:16:50.838 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7040/7970 (89%)]	Loss: 0.000000	Average nonzero triplets: 1.0810810810810811
2023-05-23 13:16:57.887 | INFO     | trainer_not_inception:train_epoch:136 - Train: [7680/7970 (97%)]	Loss: 0.000000	Average nonzero triplets: 1.0743801652892562
2023-05-23 13:17:00.131 | INFO     | trainer_not_inception:fit:33 - Epoch: 9/50. Train set: Average loss: 0.015181	Average nonzero triplets: 1.0725806451612903
2023-05-23 13:17:07.123 | INFO     | trainer_not_inception:fit:43 - Epoch: 9/50. Validation set: Average loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:17:08.086 | INFO     | trainer_not_inception:train_epoch:136 - Train: [0/7970 (0%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:17:15.147 | INFO     | trainer_not_inception:train_epoch:136 - Train: [640/7970 (8%)]	Loss: 0.016516	Average nonzero triplets: 1.0
2023-05-23 13:17:22.213 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1280/7970 (16%)]	Loss: 0.019960	Average nonzero triplets: 1.0
2023-05-23 13:17:29.268 | INFO     | trainer_not_inception:train_epoch:136 - Train: [1920/7970 (24%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:17:36.332 | INFO     | trainer_not_inception:train_epoch:136 - Train: [2560/7970 (32%)]	Loss: 0.009681	Average nonzero triplets: 1.0
2023-05-23 13:17:43.387 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3200/7970 (40%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:17:50.460 | INFO     | trainer_not_inception:train_epoch:136 - Train: [3840/7970 (48%)]	Loss: 0.210298	Average nonzero triplets: 1.0
2023-05-23 13:17:57.513 | INFO     | trainer_not_inception:train_epoch:136 - Train: [4480/7970 (56%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:18:04.569 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5120/7970 (65%)]	Loss: 0.000000	Average nonzero triplets: 1.0
2023-05-23 13:18:11.643 | INFO     | trainer_not_inception:train_epoch:136 - Train: [5760/7970 (73%)]	Loss: 0.000984	Average nonzero triplets: 1.0
2023-05-23 13:18:18.701 | INFO     | trainer_not_inception:train_epoch:136 - Train: [6400/7970 (81%)]	Loss: 0.000000	Average nonzero triplets: 1.0
