2023-06-10 21:41:45.230 | INFO     | __main__:run:34 - Namespace(img_size=128, eeg_dim=128, latent_dim=100, weight_path=None, img_w_eeg_path='/home/exx/GithubClonedRepo/EEG-Research/Dataset/imagenet', img_no_eeg_path='/media/exx/HDD1/LanxHuyen/CVPR2017/imagenet_noeeg_40', eeg_embedding_path='/home/exx/GithubClonedRepo/EEG-Research/Experiment/Generative_Models/EEG_features_extractor/avg_eeg_embeddings_128.pth', pretrained_netG=None, pretrained_netD=None, num_epochs_stage1=1000, num_epochs_stage2=50, start_class=10, end_class=14, dataset='CVPR2017', eeg_path='/media/exx/HDD1/LanxHuyen/CVPR2017/eeg_55_95_std.pth', splits_path='/media/exx/HDD1/LanxHuyen/CVPR2017/block_splits_by_image_all.pth', log_path='/home/exx/GithubClonedRepo/EEG-Research/Experiment/Generative_Models/ACGAN', info='ACGAN_no_eeg_5class_1000_epoch', batch_size=100, log_interval=50, arch='train', save_ckpt='checkpoints/', num_classes=5, num_workers=4, gpu=1, lr=0.0002, wd=0.0001, optim='Adam', gamma=200, lr_step=10, pretrain=False, momen=0.9, nesterov=False, device=device(type='cuda', index=1))
2023-06-10 21:43:33.373 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [20/1000], Loss D: 3.2584, Loss G: 6.7894, D(x): 0.8311, D(G(z)): 0.1473 | 0.0384, aux_acc: 0.4800
2023-06-10 21:43:38.625 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [21/1000], Loss D: 3.8267, Loss G: 6.0630, D(x): 0.6693, D(G(z)): 0.3220 | 0.0686, aux_acc: 0.5400
2023-06-10 21:43:43.821 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [22/1000], Loss D: 3.3829, Loss G: 5.8595, D(x): 0.6272, D(G(z)): 0.4473 | 0.0386, aux_acc: 0.5400
2023-06-10 21:43:48.983 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [23/1000], Loss D: 3.2827, Loss G: 5.6032, D(x): 0.8424, D(G(z)): 0.3493 | 0.0377, aux_acc: 0.5700
2023-06-10 21:43:54.208 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [24/1000], Loss D: 3.1434, Loss G: 6.2362, D(x): 0.8494, D(G(z)): 0.3747 | 0.0095, aux_acc: 0.6800
2023-06-10 21:43:59.439 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [25/1000], Loss D: 3.0606, Loss G: 5.8387, D(x): 0.9151, D(G(z)): 0.6301 | 0.0011, aux_acc: 0.6600
2023-06-10 21:44:04.823 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [26/1000], Loss D: 3.2739, Loss G: 6.3281, D(x): 0.9401, D(G(z)): 0.4120 | 0.0402, aux_acc: 0.6000
2023-06-10 21:44:10.039 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [27/1000], Loss D: 3.0594, Loss G: 5.9530, D(x): 0.8590, D(G(z)): 0.2230 | 0.0349, aux_acc: 0.6100
2023-06-10 21:44:15.268 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [28/1000], Loss D: 3.0180, Loss G: 6.3139, D(x): 0.6546, D(G(z)): 0.2510 | 0.0166, aux_acc: 0.5000
2023-06-10 21:44:20.515 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [29/1000], Loss D: 2.7536, Loss G: 5.6418, D(x): 0.6811, D(G(z)): 0.2552 | 0.0230, aux_acc: 0.6000
2023-06-10 21:44:25.729 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [30/1000], Loss D: 3.1427, Loss G: 5.7611, D(x): 0.5005, D(G(z)): 0.0299 | 0.1418, aux_acc: 0.6200
2023-06-10 21:44:30.963 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [31/1000], Loss D: 2.6660, Loss G: 4.8737, D(x): 0.7973, D(G(z)): 0.1957 | 0.0561, aux_acc: 0.6800
2023-06-10 21:44:36.279 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [32/1000], Loss D: 2.9703, Loss G: 5.5424, D(x): 0.7606, D(G(z)): 0.0601 | 0.0681, aux_acc: 0.6000
2023-06-10 21:44:41.630 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [33/1000], Loss D: 2.4407, Loss G: 5.9003, D(x): 0.8134, D(G(z)): 0.2443 | 0.0311, aux_acc: 0.7000
2023-06-10 21:44:46.940 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [34/1000], Loss D: 2.8190, Loss G: 5.9620, D(x): 0.8247, D(G(z)): 0.3776 | 0.0207, aux_acc: 0.7300
2023-06-10 21:44:52.286 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [35/1000], Loss D: 2.4742, Loss G: 5.0275, D(x): 0.8826, D(G(z)): 0.0551 | 0.0576, aux_acc: 0.6600
2023-06-10 21:44:57.690 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [36/1000], Loss D: 2.7446, Loss G: 6.2293, D(x): 0.4594, D(G(z)): 0.3827 | 0.0848, aux_acc: 0.6400
2023-06-10 21:45:02.866 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [37/1000], Loss D: 2.5238, Loss G: 4.9256, D(x): 0.7770, D(G(z)): 0.1283 | 0.1252, aux_acc: 0.6900
2023-06-10 21:45:08.147 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [38/1000], Loss D: 2.8942, Loss G: 6.4138, D(x): 0.8571, D(G(z)): 0.2532 | 0.0571, aux_acc: 0.5900
2023-06-10 21:45:13.437 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [39/1000], Loss D: 2.3255, Loss G: 4.9966, D(x): 0.8769, D(G(z)): 0.5033 | 0.0191, aux_acc: 0.7200
2023-06-10 21:45:18.819 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [40/1000], Loss D: 2.5667, Loss G: 5.6271, D(x): 0.8132, D(G(z)): 0.1400 | 0.0242, aux_acc: 0.6100
2023-06-10 21:45:24.040 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [41/1000], Loss D: 2.3066, Loss G: 6.2644, D(x): 0.9317, D(G(z)): 0.1964 | 0.0176, aux_acc: 0.7500
2023-06-10 21:45:29.272 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [42/1000], Loss D: 2.6124, Loss G: 6.3394, D(x): 0.9666, D(G(z)): 0.2112 | 0.0153, aux_acc: 0.6900
2023-06-10 21:45:34.940 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [43/1000], Loss D: 2.2282, Loss G: 5.6498, D(x): 0.8516, D(G(z)): 0.2009 | 0.0183, aux_acc: 0.6800
2023-06-10 21:45:40.266 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [44/1000], Loss D: 2.1555, Loss G: 5.9604, D(x): 0.8834, D(G(z)): 0.1894 | 0.0642, aux_acc: 0.7800
2023-06-10 21:45:45.685 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [45/1000], Loss D: 2.4512, Loss G: 6.4125, D(x): 0.8778, D(G(z)): 0.0891 | 0.0322, aux_acc: 0.7300
2023-06-10 21:45:51.072 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [46/1000], Loss D: 1.9295, Loss G: 5.4708, D(x): 0.9563, D(G(z)): 0.2438 | 0.0207, aux_acc: 0.7600
2023-06-10 21:45:56.426 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [47/1000], Loss D: 2.1077, Loss G: 6.2057, D(x): 0.8981, D(G(z)): 0.2303 | 0.0426, aux_acc: 0.6800
2023-06-10 21:46:01.887 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [48/1000], Loss D: 2.0500, Loss G: 5.7659, D(x): 0.8724, D(G(z)): 0.2977 | 0.0041, aux_acc: 0.7900
2023-06-10 21:46:07.185 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [49/1000], Loss D: 1.8704, Loss G: 4.5362, D(x): 0.8374, D(G(z)): 0.2501 | 0.0318, aux_acc: 0.7100
2023-06-10 21:46:13.076 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [50/1000], Loss D: 1.9828, Loss G: 4.6153, D(x): 0.8183, D(G(z)): 0.2350 | 0.0273, aux_acc: 0.6700
2023-06-10 21:46:18.542 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [51/1000], Loss D: 2.1280, Loss G: 4.9527, D(x): 0.7703, D(G(z)): 0.0157 | 0.0993, aux_acc: 0.7100
2023-06-10 21:46:23.863 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [52/1000], Loss D: 1.8205, Loss G: 5.4790, D(x): 0.8736, D(G(z)): 0.0879 | 0.0292, aux_acc: 0.6800
2023-06-10 21:46:29.371 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [53/1000], Loss D: 1.9527, Loss G: 6.0106, D(x): 0.8625, D(G(z)): 0.1908 | 0.0495, aux_acc: 0.6600
2023-06-10 21:46:34.664 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [54/1000], Loss D: 2.3250, Loss G: 6.2567, D(x): 0.7231, D(G(z)): 0.2616 | 0.0833, aux_acc: 0.5700
2023-06-10 21:46:40.126 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [55/1000], Loss D: 1.9030, Loss G: 5.5900, D(x): 0.8217, D(G(z)): 0.1907 | 0.0258, aux_acc: 0.7400
2023-06-10 21:46:45.574 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [56/1000], Loss D: 1.9319, Loss G: 6.0001, D(x): 0.8374, D(G(z)): 0.2222 | 0.0141, aux_acc: 0.6700
2023-06-10 21:46:50.799 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [57/1000], Loss D: 1.8251, Loss G: 5.1452, D(x): 0.8714, D(G(z)): 0.2038 | 0.0343, aux_acc: 0.7200
2023-06-10 21:46:56.021 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [58/1000], Loss D: 1.9974, Loss G: 5.2392, D(x): 0.7314, D(G(z)): 0.1793 | 0.0579, aux_acc: 0.7400
2023-06-10 21:47:01.366 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [59/1000], Loss D: 1.9661, Loss G: 4.7731, D(x): 0.7904, D(G(z)): 0.2171 | 0.0164, aux_acc: 0.7200
2023-06-10 21:47:06.776 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [60/1000], Loss D: 2.0793, Loss G: 5.6593, D(x): 0.7832, D(G(z)): 0.3109 | 0.0582, aux_acc: 0.7100
2023-06-10 21:47:12.093 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [61/1000], Loss D: 1.9341, Loss G: 5.8282, D(x): 0.8642, D(G(z)): 0.3304 | 0.0087, aux_acc: 0.7300
2023-06-10 21:47:17.468 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [62/1000], Loss D: 1.6609, Loss G: 5.8853, D(x): 0.9112, D(G(z)): 0.0975 | 0.0339, aux_acc: 0.7700
2023-06-10 21:47:22.879 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [63/1000], Loss D: 1.8549, Loss G: 6.3776, D(x): 0.7309, D(G(z)): 0.4384 | 0.0184, aux_acc: 0.7800
2023-06-10 21:47:28.186 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [64/1000], Loss D: 1.6731, Loss G: 5.4703, D(x): 0.8391, D(G(z)): 0.0486 | 0.0411, aux_acc: 0.6700
2023-06-10 21:47:33.423 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [65/1000], Loss D: 1.9130, Loss G: 6.5821, D(x): 0.8162, D(G(z)): 0.0797 | 0.0104, aux_acc: 0.8300
2023-06-10 21:47:38.565 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [66/1000], Loss D: 1.7301, Loss G: 6.0287, D(x): 0.9200, D(G(z)): 0.4489 | 0.0152, aux_acc: 0.8000
2023-06-10 21:47:43.865 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [67/1000], Loss D: 1.8583, Loss G: 6.5689, D(x): 0.8602, D(G(z)): 0.0675 | 0.0327, aux_acc: 0.6900
2023-06-10 21:47:48.989 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [68/1000], Loss D: 1.7678, Loss G: 6.6262, D(x): 0.8993, D(G(z)): 0.4165 | 0.0016, aux_acc: 0.7800
2023-06-10 21:47:54.232 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [69/1000], Loss D: 2.1663, Loss G: 7.1764, D(x): 0.9378, D(G(z)): 0.1480 | 0.0565, aux_acc: 0.6900
2023-06-10 21:47:59.462 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [70/1000], Loss D: 1.9767, Loss G: 5.8464, D(x): 0.7632, D(G(z)): 0.5132 | 0.0283, aux_acc: 0.7200
2023-06-10 21:48:04.728 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [71/1000], Loss D: 2.2795, Loss G: 5.9671, D(x): 0.5667, D(G(z)): 0.1267 | 0.1147, aux_acc: 0.7100
2023-06-10 21:48:09.874 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [72/1000], Loss D: 2.1284, Loss G: 5.7296, D(x): 0.8655, D(G(z)): 0.3055 | 0.0363, aux_acc: 0.7600
2023-06-10 21:48:15.204 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [73/1000], Loss D: 1.6586, Loss G: 5.5820, D(x): 0.7606, D(G(z)): 0.1533 | 0.1658, aux_acc: 0.7300
2023-06-10 21:48:20.587 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [74/1000], Loss D: 1.7304, Loss G: 5.7438, D(x): 0.8585, D(G(z)): 0.0577 | 0.0224, aux_acc: 0.7100
2023-06-10 21:48:25.975 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [75/1000], Loss D: 1.9653, Loss G: 5.8898, D(x): 0.7440, D(G(z)): 0.1138 | 0.1234, aux_acc: 0.7100
2023-06-10 21:48:31.338 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [76/1000], Loss D: 1.9395, Loss G: 6.0673, D(x): 0.3410, D(G(z)): 0.0007 | 0.0172, aux_acc: 0.6500
2023-06-10 21:48:36.572 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [77/1000], Loss D: 1.7376, Loss G: 5.9375, D(x): 0.9169, D(G(z)): 0.1684 | 0.0081, aux_acc: 0.7900
2023-06-10 21:48:41.892 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [78/1000], Loss D: 1.7153, Loss G: 5.2672, D(x): 0.8999, D(G(z)): 0.4149 | 0.0204, aux_acc: 0.7800
2023-06-10 21:48:47.179 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [79/1000], Loss D: 1.9936, Loss G: 5.4883, D(x): 0.7833, D(G(z)): 0.1054 | 0.0206, aux_acc: 0.6800
2023-06-10 21:48:52.526 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [80/1000], Loss D: 2.0262, Loss G: 5.2671, D(x): 0.8996, D(G(z)): 0.2182 | 0.0509, aux_acc: 0.7300
2023-06-10 21:48:58.034 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [81/1000], Loss D: 1.7388, Loss G: 5.5575, D(x): 0.8484, D(G(z)): 0.0288 | 0.0427, aux_acc: 0.7800
2023-06-10 21:49:03.261 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [82/1000], Loss D: 1.7072, Loss G: 5.1781, D(x): 0.9107, D(G(z)): 0.0197 | 0.0335, aux_acc: 0.7700
2023-06-10 21:49:08.495 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [83/1000], Loss D: 1.6500, Loss G: 5.9156, D(x): 0.8036, D(G(z)): 0.1914 | 0.0283, aux_acc: 0.7800
2023-06-10 21:49:13.721 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [84/1000], Loss D: 1.4655, Loss G: 5.1526, D(x): 0.9463, D(G(z)): 0.4553 | 0.0071, aux_acc: 0.7400
2023-06-10 21:49:19.112 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [85/1000], Loss D: 1.6409, Loss G: 5.4482, D(x): 0.9613, D(G(z)): 0.4165 | 0.0313, aux_acc: 0.7100
2023-06-10 21:49:24.398 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [86/1000], Loss D: 1.3902, Loss G: 5.5080, D(x): 0.8580, D(G(z)): 0.0554 | 0.0337, aux_acc: 0.7200
2023-06-10 21:49:29.807 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [87/1000], Loss D: 1.5081, Loss G: 5.6212, D(x): 0.7568, D(G(z)): 0.0659 | 0.0481, aux_acc: 0.8100
2023-06-10 21:49:34.986 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [88/1000], Loss D: 1.5804, Loss G: 6.6959, D(x): 0.8921, D(G(z)): 0.6742 | 0.0003, aux_acc: 0.7200
2023-06-10 21:49:40.333 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [89/1000], Loss D: 1.5383, Loss G: 6.1292, D(x): 0.8515, D(G(z)): 0.0816 | 0.0535, aux_acc: 0.7700
2023-06-10 21:49:45.524 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [90/1000], Loss D: 1.6060, Loss G: 5.4862, D(x): 0.8891, D(G(z)): 0.3857 | 0.0179, aux_acc: 0.7700
2023-06-10 21:49:50.842 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [91/1000], Loss D: 1.7540, Loss G: 6.0467, D(x): 0.8559, D(G(z)): 0.2767 | 0.0534, aux_acc: 0.7500
2023-06-10 21:49:56.090 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [92/1000], Loss D: 2.1008, Loss G: 5.6892, D(x): 0.7188, D(G(z)): 0.1451 | 0.1217, aux_acc: 0.7600
2023-06-10 21:50:01.330 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [93/1000], Loss D: 1.5085, Loss G: 4.8759, D(x): 0.8754, D(G(z)): 0.2837 | 0.0126, aux_acc: 0.8000
2023-06-10 21:50:06.579 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [94/1000], Loss D: 1.7217, Loss G: 5.7114, D(x): 0.8018, D(G(z)): 0.1844 | 0.0083, aux_acc: 0.8500
2023-06-10 21:50:11.926 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [95/1000], Loss D: 1.6545, Loss G: 5.8832, D(x): 0.8719, D(G(z)): 0.0336 | 0.0340, aux_acc: 0.8100
2023-06-10 21:50:17.074 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [96/1000], Loss D: 1.3753, Loss G: 5.7940, D(x): 0.9418, D(G(z)): 0.6343 | 0.0001, aux_acc: 0.7900
2023-06-10 21:50:22.402 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [97/1000], Loss D: 1.7513, Loss G: 5.7990, D(x): 0.8342, D(G(z)): 0.3013 | 0.0159, aux_acc: 0.7700
2023-06-10 21:50:27.907 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [98/1000], Loss D: 1.4995, Loss G: 5.1387, D(x): 0.8269, D(G(z)): 0.1598 | 0.0539, aux_acc: 0.8500
2023-06-10 21:50:33.333 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [99/1000], Loss D: 1.7468, Loss G: 5.4829, D(x): 0.9451, D(G(z)): 0.3543 | 0.0127, aux_acc: 0.8400
2023-06-10 21:50:39.086 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [100/1000], Loss D: 1.5315, Loss G: 5.4106, D(x): 0.3783, D(G(z)): 0.0325 | 0.1286, aux_acc: 0.7800
2023-06-10 21:50:44.359 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [101/1000], Loss D: 1.5496, Loss G: 5.3664, D(x): 0.8083, D(G(z)): 0.3177 | 0.0527, aux_acc: 0.7700
2023-06-10 21:50:49.767 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [102/1000], Loss D: 1.5235, Loss G: 5.2592, D(x): 0.6515, D(G(z)): 0.1302 | 0.3080, aux_acc: 0.7500
2023-06-10 21:50:55.090 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [103/1000], Loss D: 1.6208, Loss G: 5.9673, D(x): 0.6710, D(G(z)): 0.0165 | 0.0175, aux_acc: 0.8300
2023-06-10 21:51:00.403 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [104/1000], Loss D: 1.3860, Loss G: 5.9288, D(x): 0.7931, D(G(z)): 0.1408 | 0.0949, aux_acc: 0.8100
2023-06-10 21:51:05.693 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [105/1000], Loss D: 1.3950, Loss G: 6.1448, D(x): 0.8247, D(G(z)): 0.0869 | 0.0098, aux_acc: 0.8300
2023-06-10 21:51:10.892 | INFO     | trainer_GAN:trainer_GAN:109 - Stage 1 - Epoch [106/1000], Loss D: 1.3783, Loss G: 5.7785, D(x): 0.8499, D(G(z)): 0.1565 | 0.0293, aux_acc: 0.8300
